TMK13,TMK9,TMK_Island,TMK_Zone,TMK_Sec,TMK_Plat,TMK_Parcel,TMK_CPR
2420010280168,242001028016,2,42,00,102,8016,8
2420010280169,242001028016,2,42,00,102,8016,9
2420010280170,242001028017,2,42,00,102,8017,0
2420010280171,242001028017,2,42,00,102,8017,1
2420010280172,242001028017,2,42,00,102,8017,2
2420010280173,242001028017,2,42,00,102,8017,3
2420010280174,242001028017,2,42,00,102,8017,4
2420010280175,242001028017,2,42,00,102,8017,5
2420010280176,242001028017,2,42,00,102,8017,6
2420010280177,242001028017,2,42,00,102,8017,7
2420010280178,242001028017,2,42,00,102,8017,8
2420010280179,242001028017,2,42,00,102,8017,9
2420010280180,242001028018,2,42,00,102,8018,0
2420010280181,242001028018,2,42,00,102,8018,1
2420010280182,242001028018,2,42,00,102,8018,2
2420010280183,242001028018,2,42,00,102,8018,3
2420010280184,242001028018,2,42,00,102,8018,4
2420010280185,242001028018,2,42,00,102,8018,5
2420010280186,242001028018,2,42,00,102,8018,6
2420010300001,242001030000,2,42,00,103,0000,1
2420010300002,242001030000,2,42,00,103,0000,2
2420010300003,242001030000,2,42,00,103,0000,3
2420010300004,242001030000,2,42,00,103,0000,4
2420010300005,242001030000,2,42,00,103,0000,5
2420010300006,242001030000,2,42,00,103,0000,6
2420010300007,242001030000,2,42,00,103,0000,7
2420010300008,242001030000,2,42,00,103,0000,8
2420010300009,242001030000,2,42,00,103,0000,9
2420010300010,242001030001,2,42,00,103,0001,0
2420010300011,242001030001,2,42,00,103,0001,1
2420010300012,242001030001,2,42,00,103,0001,2
2420010300013,242001030001,2,42,00,103,0001,3
2420010300014,242001030001,2,42,00,103,0001,4
2420010300015,242001030001,2,42,00,103,0001,5
2420010300016,242001030001,2,42,00,103,0001,6
2420010300017,242001030001,2,42,00,103,0001,7
2420010300018,242001030001,2,42,00,103,0001,8
2420010300019,242001030001,2,42,00,103,0001,9
2420010300020,242001030002,2,42,00,103,0002,0
2420010300021,242001030002,2,42,00,103,0002,1
2420010300022,242001030002,2,42,00,103,0002,2
2420010300023,242001030002,2,42,00,103,0002,3
2420010300024,242001030002,2,42,00,103,0002,4
2420010300025,242001030002,2,42,00,103,0002,5
2420010300026,242001030002,2,42,00,103,0002,6
2420010300027,242001030002,2,42,00,103,0002,7
2420010300028,242001030002,2,42,00,103,0002,8
2420010300029,242001030002,2,42,00,103,0002,9
2420010300030,242001030003,2,42,00,103,0003,0
2420010300031,242001030003,2,42,00,103,0003,1
2420010300032,242001030003,2,42,00,103,0003,2
2420010300033,242001030003,2,42,00,103,0003,3
2420010300034,242001030003,2,42,00,103,0003,4
2420010300035,242001030003,2,42,00,103,0003,5
2420010300037,242001030003,2,42,00,103,0003,7
2420010300038,242001030003,2,42,00,103,0003,8
2420010300039,242001030003,2,42,00,103,0003,9
2420010300040,242001030004,2,42,00,103,0004,0
2420010320001,242001032000,2,42,00,103,2000,1
2420010320002,242001032000,2,42,00,103,2000,2
2420010320003,242001032000,2,42,00,103,2000,3
2420010320004,242001032000,2,42,00,103,2000,4
2420010320005,242001032000,2,42,00,103,2000,5
2420010320006,242001032000,2,42,00,103,2000,6
2420010320007,242001032000,2,42,00,103,2000,7
2420010320008,242001032000,2,42,00,103,2000,8
2420010320009,242001032000,2,42,00,103,2000,9
2420010320010,242001032001,2,42,00,103,2001,0
2420010320011,242001032001,2,42,00,103,2001,1
2420010320012,242001032001,2,42,00,103,2001,2
2420010320013,242001032001,2,42,00,103,2001,3
2420010320014,242001032001,2,42,00,103,2001,4
2420010320015,242001032001,2,42,00,103,2001,5
2420010320016,242001032001,2,42,00,103,2001,6
2420010320017,242001032001,2,42,00,103,2001,7
2420010320018,242001032001,2,42,00,103,2001,8
2420010320019,242001032001,2,42,00,103,2001,9
2420010320020,242001032002,2,42,00,103,2002,0
2420010320021,242001032002,2,42,00,103,2002,1
2420010320022,242001032002,2,42,00,103,2002,2
2420010320023,242001032002,2,42,00,103,2002,3
2420010320024,242001032002,2,42,00,103,2002,4
2420010320025,242001032002,2,42,00,103,2002,5
2420010320026,242001032002,2,42,00,103,2002,6
2420010320027,242001032002,2,42,00,103,2002,7
2420010320028,242001032002,2,42,00,103,2002,8
2420010320029,242001032002,2,42,00,103,2002,9
2420010320030,242001032003,2,42,00,103,2003,0
2420010320031,242001032003,2,42,00,103,2003,1
2420010320032,242001032003,2,42,00,103,2003,2
2420010320033,242001032003,2,42,00,103,2003,3
2420010320034,242001032003,2,42,00,103,2003,4
2420010320035,242001032003,2,42,00,103,2003,5
2420010320036,242001032003,2,42,00,103,2003,6
2420010320037,242001032003,2,42,00,103,2003,7
2420010320038,242001032003,2,42,00,103,2003,8
2420010320039,242001032003,2,42,00,103,2003,9
2420010320040,242001032004,2,42,00,103,2004,0
2420010320041,242001032004,2,42,00,103,2004,1
2420010320042,242001032004,2,42,00,103,2004,2
2420010320043,242001032004,2,42,00,103,2004,3
2420010320044,242001032004,2,42,00,103,2004,4
2420010320045,242001032004,2,42,00,103,2004,5
2420010320046,242001032004,2,42,00,103,2004,6
2420010320047,242001032004,2,42,00,103,2004,7
2420010320048,242001032004,2,42,00,103,2004,8
2420010320049,242001032004,2,42,00,103,2004,9
2420010320050,242001032005,2,42,00,103,2005,0
2420010320051,242001032005,2,42,00,103,2005,1
2420010320052,242001032005,2,42,00,103,2005,2
2420010320053,242001032005,2,42,00,103,2005,3
2420010320054,242001032005,2,42,00,103,2005,4
2420010320055,242001032005,2,42,00,103,2005,5
2420010320056,242001032005,2,42,00,103,2005,6
2420010320057,242001032005,2,42,00,103,2005,7
2420010320058,242001032005,2,42,00,103,2005,8
2420010320059,242001032005,2,42,00,103,2005,9
2420010320060,242001032006,2,42,00,103,2006,0
2420010320061,242001032006,2,42,00,103,2006,1
2420010320062,242001032006,2,42,00,103,2006,2
2420010320063,242001032006,2,42,00,103,2006,3
2420010320064,242001032006,2,42,00,103,2006,4
2420010320065,242001032006,2,42,00,103,2006,5
2420010320066,242001032006,2,42,00,103,2006,6
2420010320067,242001032006,2,42,00,103,2006,7
2420010320068,242001032006,2,42,00,103,2006,8
2420010320069,242001032006,2,42,00,103,2006,9
2420010320070,242001032007,2,42,00,103,2007,0
2420010320071,242001032007,2,42,00,103,2007,1
2420010320072,242001032007,2,42,00,103,2007,2
2420010320073,242001032007,2,42,00,103,2007,3
2420010320074,242001032007,2,42,00,103,2007,4
2420010320075,242001032007,2,42,00,103,2007,5
2420010320076,242001032007,2,42,00,103,2007,6
2420010320077,242001032007,2,42,00,103,2007,7
2420010320078,242001032007,2,42,00,103,2007,8
2420010320079,242001032007,2,42,00,103,2007,9
2420010320080,242001032008,2,42,00,103,2008,0
2420010320081,242001032008,2,42,00,103,2008,1
2420010320082,242001032008,2,42,00,103,2008,2
2420010320083,242001032008,2,42,00,103,2008,3
2420010320084,242001032008,2,42,00,103,2008,4
2420010320085,242001032008,2,42,00,103,2008,5
2420010320086,242001032008,2,42,00,103,2008,6
2420010320087,242001032008,2,42,00,103,2008,7
2420010320088,242001032008,2,42,00,103,2008,8
2420010320089,242001032008,2,42,00,103,2008,9
2420010320090,242001032009,2,42,00,103,2009,0
2420010320091,242001032009,2,42,00,103,2009,1
2420010320092,242001032009,2,42,00,103,2009,2
2420010320093,242001032009,2,42,00,103,2009,3
2420010320094,242001032009,2,42,00,103,2009,4
2420010320095,242001032009,2,42,00,103,2009,5
2420010320096,242001032009,2,42,00,103,2009,6
2420010320097,242001032009,2,42,00,103,2009,7
2420010320098,242001032009,2,42,00,103,2009,8
2420010320099,242001032009,2,42,00,103,2009,9
2420010320100,242001032010,2,42,00,103,2010,0
2420010320101,242001032010,2,42,00,103,2010,1
2420010320102,242001032010,2,42,00,103,2010,2
2420010320103,242001032010,2,42,00,103,2010,3
2420010320104,242001032010,2,42,00,103,2010,4
2420010320105,242001032010,2,42,00,103,2010,5
2420010320106,242001032010,2,42,00,103,2010,6
2420010320107,242001032010,2,42,00,103,2010,7
2420010320108,242001032010,2,42,00,103,2010,8
2420010320109,242001032010,2,42,00,103,2010,9
2420010320110,242001032011,2,42,00,103,2011,0
2420010320111,242001032011,2,42,00,103,2011,1
2420010320112,242001032011,2,42,00,103,2011,2
2420010320113,242001032011,2,42,00,103,2011,3
2420010320114,242001032011,2,42,00,103,2011,4
2420010320115,242001032011,2,42,00,103,2011,5
2420010320116,242001032011,2,42,00,103,2011,6
2420010320117,242001032011,2,42,00,103,2011,7
2420010320118,242001032011,2,42,00,103,2011,8
2420010320119,242001032011,2,42,00,103,2011,9
2420010320120,242001032012,2,42,00,103,2012,0
2420010320121,242001032012,2,42,00,103,2012,1
2420010320122,242001032012,2,42,00,103,2012,2
2420010320123,242001032012,2,42,00,103,2012,3
2420010320124,242001032012,2,42,00,103,2012,4
2420010320125,242001032012,2,42,00,103,2012,5
2420010320126,242001032012,2,42,00,103,2012,6
2420010320127,242001032012,2,42,00,103,2012,7
2420010320128,242001032012,2,42,00,103,2012,8
2420010320129,242001032012,2,42,00,103,2012,9
2420010320130,242001032013,2,42,00,103,2013,0
2420010320131,242001032013,2,42,00,103,2013,1
2420010320132,242001032013,2,42,00,103,2013,2
2420010320133,242001032013,2,42,00,103,2013,3
2420010320134,242001032013,2,42,00,103,2013,4
2420010320135,242001032013,2,42,00,103,2013,5
2420010320136,242001032013,2,42,00,103,2013,6
2420010320137,242001032013,2,42,00,103,2013,7
2420010320138,242001032013,2,42,00,103,2013,8
2420010320139,242001032013,2,42,00,103,2013,9
2420010320140,242001032014,2,42,00,103,2014,0
2420010320141,242001032014,2,42,00,103,2014,1
2420010320142,242001032014,2,42,00,103,2014,2
2420010320143,242001032014,2,42,00,103,2014,3
2420010320144,242001032014,2,42,00,103,2014,4
2420010320145,242001032014,2,42,00,103,2014,5
2420010320146,242001032014,2,42,00,103,2014,6
2420010320147,242001032014,2,42,00,103,2014,7
2420010320148,242001032014,2,42,00,103,2014,8
2420010320149,242001032014,2,42,00,103,2014,9
2420010320150,242001032015,2,42,00,103,2015,0
2420010320151,242001032015,2,42,00,103,2015,1
2420010320152,242001032015,2,42,00,103,2015,2
2420010320153,242001032015,2,42,00,103,2015,3
2420010320154,242001032015,2,42,00,103,2015,4
2420010320155,242001032015,2,42,00,103,2015,5
2420010320156,242001032015,2,42,00,103,2015,6
2420010320157,242001032015,2,42,00,103,2015,7
2420010320158,242001032015,2,42,00,103,2015,8
2420010320159,242001032015,2,42,00,103,2015,9
2420010320160,242001032016,2,42,00,103,2016,0
2420010320161,242001032016,2,42,00,103,2016,1
2420010420000,242001042000,2,42,00,104,2000,0
2420020040001,242002004000,2,42,00,200,4000,1
2420020040002,242002004000,2,42,00,200,4000,2
2420020040003,242002004000,2,42,00,200,4000,3
2420020040004,242002004000,2,42,00,200,4000,4
2420020040005,242002004000,2,42,00,200,4000,5
2420020040006,242002004000,2,42,00,200,4000,6
2420020040007,242002004000,2,42,00,200,4000,7
2420020040008,242002004000,2,42,00,200,4000,8
2420020040009,242002004000,2,42,00,200,4000,9
2420020040010,242002004001,2,42,00,200,4001,0
2420020040011,242002004001,2,42,00,200,4001,1
2420020040012,242002004001,2,42,00,200,4001,2
2420020040013,242002004001,2,42,00,200,4001,3
2420020040014,242002004001,2,42,00,200,4001,4
2420020040015,242002004001,2,42,00,200,4001,5
2420020040016,242002004001,2,42,00,200,4001,6
2420020040017,242002004001,2,42,00,200,4001,7
2420020040018,242002004001,2,42,00,200,4001,8
2420020040019,242002004001,2,42,00,200,4001,9
2420020040020,242002004002,2,42,00,200,4002,0
2420020040021,242002004002,2,42,00,200,4002,1
2420020040022,242002004002,2,42,00,200,4002,2
2420020040023,242002004002,2,42,00,200,4002,3
2420020040024,242002004002,2,42,00,200,4002,4
2420020040025,242002004002,2,42,00,200,4002,5
2420020040026,242002004002,2,42,00,200,4002,6
2420020040027,242002004002,2,42,00,200,4002,7
2420020040028,242002004002,2,42,00,200,4002,8
2420020040029,242002004002,2,42,00,200,4002,9
2420020040030,242002004003,2,42,00,200,4003,0
2420020040031,242002004003,2,42,00,200,4003,1
2420020040032,242002004003,2,42,00,200,4003,2
2420020040033,242002004003,2,42,00,200,4003,3
2420020040034,242002004003,2,42,00,200,4003,4
2420020040035,242002004003,2,42,00,200,4003,5
2420020040036,242002004003,2,42,00,200,4003,6
2420020040037,242002004003,2,42,00,200,4003,7
2420020050001,242002005000,2,42,00,200,5000,1
2420020050002,242002005000,2,42,00,200,5000,2
2420020050003,242002005000,2,42,00,200,5000,3
2420020050004,242002005000,2,42,00,200,5000,4
2420020050005,242002005000,2,42,00,200,5000,5
2420020050006,242002005000,2,42,00,200,5000,6
2420020050007,242002005000,2,42,00,200,5000,7
2420020050008,242002005000,2,42,00,200,5000,8
2420020050009,242002005000,2,42,00,200,5000,9
2420020050010,242002005001,2,42,00,200,5001,0
2420020050011,242002005001,2,42,00,200,5001,1
2420020050012,242002005001,2,42,00,200,5001,2
2420020050013,242002005001,2,42,00,200,5001,3
2420020050014,242002005001,2,42,00,200,5001,4
2420020050015,242002005001,2,42,00,200,5001,5
2420020050016,242002005001,2,42,00,200,5001,6
2420020050017,242002005001,2,42,00,200,5001,7
2420020050018,242002005001,2,42,00,200,5001,8
2420020050019,242002005001,2,42,00,200,5001,9
2420020050020,242002005002,2,42,00,200,5002,0
2420020070001,242002007000,2,42,00,200,7000,1
2420020070002,242002007000,2,42,00,200,7000,2
2420020070003,242002007000,2,42,00,200,7000,3
2420020070004,242002007000,2,42,00,200,7000,4
2420020070005,242002007000,2,42,00,200,7000,5
2420020070006,242002007000,2,42,00,200,7000,6
2420020070007,242002007000,2,42,00,200,7000,7
2420020070008,242002007000,2,42,00,200,7000,8
2420020070009,242002007000,2,42,00,200,7000,9
2420020070010,242002007001,2,42,00,200,7001,0
2420020070011,242002007001,2,42,00,200,7001,1
2420020070012,242002007001,2,42,00,200,7001,2
2420020070013,242002007001,2,42,00,200,7001,3
2420020070014,242002007001,2,42,00,200,7001,4
2420020070015,242002007001,2,42,00,200,7001,5
2420020070016,242002007001,2,42,00,200,7001,6
2420020070017,242002007001,2,42,00,200,7001,7
2420020070018,242002007001,2,42,00,200,7001,8
2420020070019,242002007001,2,42,00,200,7001,9
2420020070020,242002007002,2,42,00,200,7002,0
2420030010000,242003001000,2,42,00,300,1000,0
2420030020000,242003002000,2,42,00,300,2000,0
2420030030000,242003003000,2,42,00,300,3000,0
2420030040000,242003004000,2,42,00,300,4000,0
2420030060000,242003006000,2,42,00,300,6000,0
2420030070000,242003007000,2,42,00,300,7000,0
2420030080000,242003008000,2,42,00,300,8000,0
2420030090000,242003009000,2,42,00,300,9000,0
2420030100000,242003010000,2,42,00,301,0000,0
2420030110000,242003011000,2,42,00,301,1000,0
2420030120000,242003012000,2,42,00,301,2000,0
2420030130000,242003013000,2,42,00,301,3000,0
2420030140000,242003014000,2,42,00,301,4000,0
2420030150000,242003015000,2,42,00,301,5000,0
2420030160000,242003016000,2,42,00,301,6000,0
2420030170000,242003017000,2,42,00,301,7000,0
2420030180000,242003018000,2,42,00,301,8000,0
2420030190000,242003019000,2,42,00,301,9000,0
2420030200000,242003020000,2,42,00,302,0000,0
2420030210000,242003021000,2,42,00,302,1000,0
2420030220000,242003022000,2,42,00,302,2000,0
2420030230000,242003023000,2,42,00,302,3000,0
2420030240000,242003024000,2,42,00,302,4000,0
2420030250000,242003025000,2,42,00,302,5000,0
2420030260000,242003026000,2,42,00,302,6000,0
2420030270000,242003027000,2,42,00,302,7000,0
2420030280000,242003028000,2,42,00,302,8000,0
2420030290000,242003029000,2,42,00,302,9000,0
2420030300000,242003030000,2,42,00,303,0000,0
2420030310000,242003031000,2,42,00,303,1000,0
2420030320000,242003032000,2,42,00,303,2000,0
2420030330000,242003033000,2,42,00,303,3000,0
2420030340000,242003034000,2,42,00,303,4000,0
2420030350000,242003035000,2,42,00,303,5000,0
2420030360000,242003036000,2,42,00,303,6000,0
2420030370000,242003037000,2,42,00,303,7000,0
2420030390000,242003039000,2,42,00,303,9000,0
2420030400000,242003040000,2,42,00,304,0000,0
2420030420000,242003042000,2,42,00,304,2000,0
2420030430000,242003043000,2,42,00,304,3000,0
2420030440000,242003044000,2,42,00,304,4000,0
2420030450000,242003045000,2,42,00,304,5000,0
2420030480000,242003048000,2,42,00,304,8000,0
2420030490000,242003049000,2,42,00,304,9000,0
2420030500000,242003050000,2,42,00,305,0000,0
2420030510000,242003051000,2,42,00,305,1000,0
2420030520000,242003052000,2,42,00,305,2000,0
2420030530000,242003053000,2,42,00,305,3000,0
2420030540000,242003054000,2,42,00,305,4000,0
2420030550000,242003055000,2,42,00,305,5000,0
2420030560000,242003056000,2,42,00,305,6000,0
2420030570000,242003057000,2,42,00,305,7000,0
2420030580000,242003058000,2,42,00,305,8000,0
2420030590000,242003059000,2,42,00,305,9000,0
2420030600000,242003060000,2,42,00,306,0000,0
2420030610000,242003061000,2,42,00,306,1000,0
2420030620000,242003062000,2,42,00,306,2000,0
2420030630000,242003063000,2,42,00,306,3000,0
2420030640000,242003064000,2,42,00,306,4000,0
2420030650000,242003065000,2,42,00,306,5000,0
2420030660000,242003066000,2,42,00,306,6000,0
2420030670000,242003067000,2,42,00,306,7000,0
2420030680000,242003068000,2,42,00,306,8000,0
2420030690000,242003069000,2,42,00,306,9000,0
2420030700000,242003070000,2,42,00,307,0000,0
2420030710000,242003071000,2,42,00,307,1000,0
2420030720000,242003072000,2,42,00,307,2000,0
2420030730000,242003073000,2,42,00,307,3000,0
2420030750000,242003075000,2,42,00,307,5000,0
2420030760000,242003076000,2,42,00,307,6000,0
2420030770000,242003077000,2,42,00,307,7000,0
2420030770000,242003077000,2,42,00,307,7000,0
2420030790000,242003079000,2,42,00,307,9000,0
2420030800000,242003080000,2,42,00,308,0000,0
2420030820000,242003082000,2,42,00,308,2000,0
2420030830000,242003083000,2,42,00,308,3000,0
2420030840000,242003084000,2,42,00,308,4000,0
2420030850000,242003085000,2,42,00,308,5000,0
2420030870000,242003087000,2,42,00,308,7000,0
2420030880000,242003088000,2,42,00,308,8000,0
2420030890000,242003089000,2,42,00,308,9000,0
2420030900000,242003090000,2,42,00,309,0000,0
2420030920000,242003092000,2,42,00,309,2000,0
2420030930000,242003093000,2,42,00,309,3000,0
2420030940000,242003094000,2,42,00,309,4000,0
2420030950000,242003095000,2,42,00,309,5000,0
2420030960000,242003096000,2,42,00,309,6000,0
2420030970000,242003097000,2,42,00,309,7000,0
2420030980000,242003098000,2,42,00,309,8000,0
2420030990000,242003099000,2,42,00,309,9000,0
2420031000000,242003100000,2,42,00,310,0000,0
2420031000000,242003100000,2,42,00,310,0000,0
2420040020000,242004002000,2,42,00,400,2000,0
2420040050000,242004005000,2,42,00,400,5000,0
2420040060000,242004006000,2,42,00,400,6000,0
2420040070000,242004007000,2,42,00,400,7000,0
2420040080000,242004008000,2,42,00,400,8000,0
2420040090000,242004009000,2,42,00,400,9000,0
2420040160000,242004016000,2,42,00,401,6000,0
2420040190000,242004019000,2,42,00,401,9000,0
2420040210001,242004021000,2,42,00,402,1000,1
2420040210002,242004021000,2,42,00,402,1000,2
2420040210003,242004021000,2,42,00,402,1000,3
2420040210004,242004021000,2,42,00,402,1000,4
2420040210005,242004021000,2,42,00,402,1000,5
2420040210006,242004021000,2,42,00,402,1000,6
2420040210007,242004021000,2,42,00,402,1000,7
2420040210008,242004021000,2,42,00,402,1000,8
2420040210009,242004021000,2,42,00,402,1000,9
2420040210010,242004021001,2,42,00,402,1001,0
2420040210011,242004021001,2,42,00,402,1001,1
2420040210012,242004021001,2,42,00,402,1001,2
2420040210013,242004021001,2,42,00,402,1001,3
2420040210014,242004021001,2,42,00,402,1001,4
2420040210015,242004021001,2,42,00,402,1001,5
2420040210016,242004021001,2,42,00,402,1001,6
2420040210017,242004021001,2,42,00,402,1001,7
2420040210018,242004021001,2,42,00,402,1001,8
2420040210019,242004021001,2,42,00,402,1001,9
2420040210020,242004021002,2,42,00,402,1002,0
2420040210021,242004021002,2,42,00,402,1002,1
2420040210022,242004021002,2,42,00,402,1002,2
2420040210023,242004021002,2,42,00,402,1002,3
2420040210024,242004021002,2,42,00,402,1002,4
2420040210025,242004021002,2,42,00,402,1002,5
2420040210026,242004021002,2,42,00,402,1002,6
2420040210027,242004021002,2,42,00,402,1002,7
2420040210028,242004021002,2,42,00,402,1002,8
2420040210029,242004021002,2,42,00,402,1002,9
2420040210030,242004021003,2,42,00,402,1003,0
2420040210031,242004021003,2,42,00,402,1003,1
2420040210032,242004021003,2,42,00,402,1003,2
2420040210033,242004021003,2,42,00,402,1003,3
2420040210034,242004021003,2,42,00,402,1003,4
2420040210035,242004021003,2,42,00,402,1003,5
2420040210036,242004021003,2,42,00,402,1003,6
2420040210037,242004021003,2,42,00,402,1003,7
2420040210038,242004021003,2,42,00,402,1003,8
2420040210039,242004021003,2,42,00,402,1003,9
2420040210040,242004021004,2,42,00,402,1004,0
2420040210041,242004021004,2,42,00,402,1004,1
2420040210042,242004021004,2,42,00,402,1004,2
2420040210043,242004021004,2,42,00,402,1004,3
2420040210044,242004021004,2,42,00,402,1004,4
2420040210045,242004021004,2,42,00,402,1004,5
2420040210046,242004021004,2,42,00,402,1004,6
2420040210047,242004021004,2,42,00,402,1004,7
2420040210048,242004021004,2,42,00,402,1004,8
2420040210049,242004021004,2,42,00,402,1004,9
2420040210050,242004021005,2,42,00,402,1005,0
2420040210051,242004021005,2,42,00,402,1005,1
2420040210052,242004021005,2,42,00,402,1005,2
2420040210053,242004021005,2,42,00,402,1005,3
2420040210054,242004021005,2,42,00,402,1005,4
2420040210055,242004021005,2,42,00,402,1005,5
2420040210056,242004021005,2,42,00,402,1005,6
2420040210057,242004021005,2,42,00,402,1005,7
2420040210058,242004021005,2,42,00,402,1005,8
2420040210059,242004021005,2,42,00,402,1005,9
2420040210060,242004021006,2,42,00,402,1006,0
2420040210061,242004021006,2,42,00,402,1006,1
2420040210062,242004021006,2,42,00,402,1006,2
2420040210063,242004021006,2,42,00,402,1006,3
2420040210064,242004021006,2,42,00,402,1006,4
2420040210065,242004021006,2,42,00,402,1006,5
2420040210066,242004021006,2,42,00,402,1006,6
2420040210067,242004021006,2,42,00,402,1006,7
2420040210068,242004021006,2,42,00,402,1006,8
2420040210069,242004021006,2,42,00,402,1006,9
2420040210070,242004021007,2,42,00,402,1007,0
2420040210071,242004021007,2,42,00,402,1007,1
2420040210072,242004021007,2,42,00,402,1007,2
2420040210073,242004021007,2,42,00,402,1007,3
2420040210074,242004021007,2,42,00,402,1007,4
2420040210075,242004021007,2,42,00,402,1007,5
2420040210076,242004021007,2,42,00,402,1007,6
2420040210077,242004021007,2,42,00,402,1007,7
2420040210078,242004021007,2,42,00,402,1007,8
2420040210079,242004021007,2,42,00,402,1007,9
2420040210080,242004021008,2,42,00,402,1008,0
2420040210081,242004021008,2,42,00,402,1008,1
2420040210082,242004021008,2,42,00,402,1008,2
2420040210083,242004021008,2,42,00,402,1008,3
2420040210084,242004021008,2,42,00,402,1008,4
2420040210085,242004021008,2,42,00,402,1008,5
2420040210086,242004021008,2,42,00,402,1008,6
2420040210087,242004021008,2,42,00,402,1008,7
2420040210088,242004021008,2,42,00,402,1008,8
2420040210089,242004021008,2,42,00,402,1008,9
2420040210090,242004021009,2,42,00,402,1009,0
2420040210091,242004021009,2,42,00,402,1009,1
2420040210092,242004021009,2,42,00,402,1009,2
2420040210093,242004021009,2,42,00,402,1009,3
2420040210094,242004021009,2,42,00,402,1009,4
2420040210095,242004021009,2,42,00,402,1009,5
2420040210096,242004021009,2,42,00,402,1009,6
2420040210097,242004021009,2,42,00,402,1009,7
2420040210098,242004021009,2,42,00,402,1009,8
2420040210099,242004021009,2,42,00,402,1009,9
2420040210100,242004021010,2,42,00,402,1010,0
2420040210101,242004021010,2,42,00,402,1010,1
2420040210102,242004021010,2,42,00,402,1010,2
2420040210103,242004021010,2,42,00,402,1010,3
2420040210104,242004021010,2,42,00,402,1010,4
2420040210105,242004021010,2,42,00,402,1010,5
2420040210106,242004021010,2,42,00,402,1010,6
2420040210107,242004021010,2,42,00,402,1010,7
2420040280000,242004028000,2,42,00,402,8000,0
2420040280001,242004028000,2,42,00,402,8000,1
2420040280002,242004028000,2,42,00,402,8000,2
2420040280003,242004028000,2,42,00,402,8000,3
2420040280004,242004028000,2,42,00,402,8000,4
2420040280005,242004028000,2,42,00,402,8000,5
2420040280006,242004028000,2,42,00,402,8000,6
2420040280007,242004028000,2,42,00,402,8000,7
2420040280008,242004028000,2,42,00,402,8000,8
2420040280009,242004028000,2,42,00,402,8000,9
2420040280010,242004028001,2,42,00,402,8001,0
2420040280011,242004028001,2,42,00,402,8001,1
2420040280012,242004028001,2,42,00,402,8001,2
2420040280013,242004028001,2,42,00,402,8001,3
2420040280014,242004028001,2,42,00,402,8001,4
2420040280015,242004028001,2,42,00,402,8001,5
2420040280016,242004028001,2,42,00,402,8001,6
2420040280017,242004028001,2,42,00,402,8001,7
2420040280018,242004028001,2,42,00,402,8001,8
2420040280019,242004028001,2,42,00,402,8001,9
2420040280020,242004028002,2,42,00,402,8002,0
2420040280021,242004028002,2,42,00,402,8002,1
2420040280022,242004028002,2,42,00,402,8002,2
2420040280023,242004028002,2,42,00,402,8002,3
2420040280024,242004028002,2,42,00,402,8002,4
2420040280025,242004028002,2,42,00,402,8002,5
2420040280026,242004028002,2,42,00,402,8002,6
2420040280027,242004028002,2,42,00,402,8002,7
2420040280028,242004028002,2,42,00,402,8002,8
2420040280029,242004028002,2,42,00,402,8002,9
2420040280030,242004028003,2,42,00,402,8003,0
2420040280031,242004028003,2,42,00,402,8003,1
2420040280032,242004028003,2,42,00,402,8003,2
2420040280033,242004028003,2,42,00,402,8003,3
2420040280034,242004028003,2,42,00,402,8003,4
2420040280035,242004028003,2,42,00,402,8003,5
2420040280036,242004028003,2,42,00,402,8003,6
2420040280037,242004028003,2,42,00,402,8003,7
2420040280038,242004028003,2,42,00,402,8003,8
2420040280039,242004028003,2,42,00,402,8003,9
2420040280040,242004028004,2,42,00,402,8004,0
2420040280041,242004028004,2,42,00,402,8004,1
2420040280042,242004028004,2,42,00,402,8004,2
2420040280043,242004028004,2,42,00,402,8004,3
2420040280044,242004028004,2,42,00,402,8004,4
2420040280045,242004028004,2,42,00,402,8004,5
2420040280046,242004028004,2,42,00,402,8004,6
2420040280047,242004028004,2,42,00,402,8004,7
2420040280048,242004028004,2,42,00,402,8004,8
2420040280049,242004028004,2,42,00,402,8004,9
2420040280050,242004028005,2,42,00,402,8005,0
2420040280051,242004028005,2,42,00,402,8005,1
2420040280052,242004028005,2,42,00,402,8005,2
2420040280053,242004028005,2,42,00,402,8005,3
2420040280054,242004028005,2,42,00,402,8005,4
2420040280055,242004028005,2,42,00,402,8005,5
2420040280056,242004028005,2,42,00,402,8005,6
2420040280057,242004028005,2,42,00,402,8005,7
2420040280058,242004028005,2,42,00,402,8005,8
2420040280059,242004028005,2,42,00,402,8005,9
2420040280060,242004028006,2,42,00,402,8006,0
2420040280061,242004028006,2,42,00,402,8006,1
2420040280062,242004028006,2,42,00,402,8006,2
2420040280063,242004028006,2,42,00,402,8006,3
2420040280064,242004028006,2,42,00,402,8006,4
2420040280065,242004028006,2,42,00,402,8006,5
2420040280066,242004028006,2,42,00,402,8006,6
2420040280067,242004028006,2,42,00,402,8006,7
2420040280068,242004028006,2,42,00,402,8006,8
2420040280069,242004028006,2,42,00,402,8006,9
2420040280070,242004028007,2,42,00,402,8007,0
2420040280071,242004028007,2,42,00,402,8007,1
2420040280072,242004028007,2,42,00,402,8007,2
2420040280073,242004028007,2,42,00,402,8007,3
2420040280074,242004028007,2,42,00,402,8007,4
2420040280075,242004028007,2,42,00,402,8007,5
