TMK13,Bedrooms
2210070950091,2.0
2210070950092,3.0
2210070950093,3.0
2210070950094,2.0
2210070950095,2.0
2210070950096,2.0
2210070950097,2.0
2210070950099,2.0
2210070950100,2.0
2210070950101,2.0
2210070950102,2.0
2210070950103,2.0
2210070950104,2.0
2210070950105,4.0
2210070950106,2.0
2210070950107,2.0
2210070950108,2.0
2210070960001,6.0
2210070960002,4.0
2210070960003,4.0
2210070960004,5.0
2210070960005,4.0
2210070960006,4.0
2210070960007,4.0
2210070960008,4.0
2210070960009,4.0
2210070960010,4.0
2210070970000,3.0
2210070990000,5.0
2210070990000,1.0
2210071000000,5.0
2210071010001,3.0
2210071010002,3.0
2210071010003,3.0
2210071010004,3.0
2210071010005,3.0
2210071010006,3.0
2210071010007,3.0
2210071010008,2.0
2210071010009,3.0
2210071010010,2.0
2210071010011,3.0
2210071010012,2.0
2210071010013,3.0
2210071010014,2.0
2210071010015,3.0
2210071010016,2.0
2210071010017,3.0
2210071010018,2.0
2210071010019,3.0
2210071010020,2.0
2210071010021,3.0
2210071010022,2.0
2210071010023,3.0
2210071010024,3.0
2210071010025,3.0
2210071010026,3.0
2210071010027,3.0
2210071010028,3.0
2210071010029,3.0
2210071010030,2.0
2210071010031,3.0
2210071010032,2.0
2210071010033,3.0
2210071010034,2.0
2210071010035,3.0
2210071010036,2.0
2210071010037,3.0
2210071010038,2.0
2210071010039,3.0
2210071010040,2.0
2210071030000,1.0
2210071090000,5.0
2210071100000,4.0
2210071110000,4.0
2210071210000,5.0
2210071220000,1.0
2210080010000,3.0
2210080010000,3.0
2210080010000,2.0
2210080010000,2.0
2210080010000,2.0
2210080010000,3.0
2210080010000,3.0
2210080010000,3.0
2210080010000,3.0
2210080010000,3.0
2210080010000,3.0
2210080010000,2.0
2210080010000,3.0
2210080010000,3.0
2210080030000,1.0
2210080030000,2.0
2210080240000,3.0
2210080240000,1.0
2210080240000,1.0
2210080250001,3.0
2210080250002,0.0
2210080250002,3.0
2210080600001,1.0
2210080600002,1.0
2210080600003,1.0
2210080600004,2.0
2210080600005,1.0
2210080600006,1.0
2210080600007,2.0
2210080600008,2.0
2210080600009,1.0
2210080600010,1.0
2210080600011,2.0
2210080600012,1.0
2210080600013,2.0
2210080600014,1.0
2210080600015,1.0
2210080600016,2.0
2210080600017,1.0
2210080600018,2.0
2210080600019,1.0
2210080600020,1.0
2210080600021,1.0
2210080600022,1.0
2210080600023,1.0
2210080600024,1.0
2210080600025,1.0
2210080600026,1.0
2210080600027,1.0
2210080600028,1.0
2210080600029,2.0
2210080600030,1.0
2210080600031,1.0
2210080600032,2.0
2210080600033,2.0
2210080600034,2.0
2210080600035,1.0
2210080600036,1.0
2210080600037,2.0
2210080600038,1.0
2210080600039,2.0
2210080600040,1.0
2210080600041,1.0
2210080600042,2.0
2210080600043,1.0
2210080600044,1.0
2210080600045,2.0
2210080600046,1.0
2210080600047,2.0
2210080600048,1.0
2210080600049,1.0
2210080600050,2.0
2210080600051,1.0
2210080600052,1.0
2210080600053,2.0
2210080600054,1.0
2210080600055,1.0
2210080600056,2.0
2210080600057,1.0
2210080600058,1.0
2210080600059,1.0
2210080600060,1.0
2210080600061,1.0
2210080600062,1.0
2210080600063,1.0
2210080600064,1.0
2210080600065,2.0
2210080600066,2.0
2210080600067,1.0
2210080600068,1.0
2210080600069,2.0
2210080600070,1.0
2210080600071,2.0
2210080600072,1.0
2210080600073,2.0
2210080600074,1.0
2210080600075,2.0
2210080600076,1.0
2210080600077,1.0
2210080600078,1.0
2210080600079,1.0
2210080600080,1.0
2210080600081,1.0
2210080600082,1.0
2210080600083,1.0
2210080600084,1.0
2210080600085,2.0
2210080600086,1.0
2210080600087,1.0
2210080600088,2.0
2210080600089,2.0
2210080600090,2.0
2210080600091,1.0
2210080600092,1.0
2210080620000,1.0
2210080620001,3.0
2210080620002,4.0
2210080620003,5.0
2210080620004,4.0
2210080620005,5.0
2210080620006,5.0
2210080620007,4.0
2210080620008,6.0
2210080620009,5.0
2210080620010,7.0
2210080620011,9.0
2210080620012,5.0
2210080620013,3.0
2210080620014,3.0
2210080640001,1.0
2210080640002,1.0
2210080640003,1.0
2210080640004,1.0
2210080640005,1.0
2210080640006,1.0
2210080640007,2.0
2210080640008,1.0
2210080640009,1.0
2210080640010,2.0
2210080640011,1.0
2210080640012,1.0
2210080640013,2.0
2210080640014,
2210080640015,1.0
2210080640016,
2210080640017,1.0
2210080640018,2.0
2210080640019,
2210080640020,1.0
2210080640021,
2210080640022,1.0
2210080640023,1.0
2210080640024,1.0
2210080640025,2.0
2210080640026,1.0
2210080640027,1.0
2210080640028,2.0
2210080640029,1.0
2210080640030,1.0
2210080640031,1.0
2210080640032,1.0
2210080640033,1.0
2210080640034,1.0
2210080640035,1.0
2210080640036,1.0
2210080640037,2.0
2210080640038,1.0
2210080640039,2.0
2210080640040,1.0
2210080640041,1.0
2210080640042,2.0
2210080640043,1.0
2210080640044,2.0
2210080640045,1.0
2210080640046,1.0
2210080640047,
2210080640048,1.0
2210080640049,1.0
2210080640050,
2210080640051,1.0
2210080640052,
2210080640053,1.0
2210080640054,
2210080640055,1.0
2210080640056,1.0
2210080640057,1.0
2210080640058,1.0
2210080640059,1.0
2210080640060,1.0
2210080640061,1.0
2210080640062,1.0
2210080640063,1.0
2210080640064,2.0
2210080640065,1.0
2210080640066,1.0
2210080640067,2.0
2210080640068,1.0
2210080640069,
2210080640070,1.0
2210080640071,
2210080640072,1.0
2210080640073,1.0
2210080640074,1.0
2210080640075,1.0
2210080640076,1.0
2210080640077,1.0
2210080640078,1.0
2210080640079,1.0
2210080640080,1.0
2210080640081,2.0
2210080640082,1.0
2210080640083,1.0
2210080640084,2.0
2210080640085,1.0
2210080640086,
2210080640087,2.0
2210080640088,1.0
2210080640089,
2210080640090,1.0
2210080640091,
2210080640092,1.0
2210080640093,
2210080640094,1.0
2210080640095,1.0
2210080640096,1.0
2210080640097,1.0
2210080640098,1.0
2210080640099,1.0
2210080640100,1.0
2210080650001,1.0
2210080650002,1.0
2210080650003,1.0
2210080650004,1.0
2210080650005,1.0
2210080650006,1.0
2210080650007,1.0
2210080650008,1.0
2210080650009,1.0
2210080650010,1.0
2210080650011,1.0
2210080650012,1.0
2210080650013,1.0
2210080650014,2.0
2210080650015,1.0
2210080650016,1.0
2210080650017,2.0
2210080650018,1.0
2210080650019,1.0
2210080650020,2.0
2210080650021,1.0
2210080650022,1.0
2210080650023,2.0
2210080650024,1.0
2210080650025,1.0
2210080650026,1.0
2210080650027,1.0
2210080650028,1.0
2210080650029,1.0
2210080650030,2.0
2210080650031,1.0
2210080650032,2.0
2210080650033,1.0
2210080650034,1.0
2210080650035,1.0
2210080650036,1.0
2210080650037,1.0
2210080650038,1.0
2210080650039,2.0
2210080650040,1.0
2210080650041,1.0
2210080650042,2.0
2210080650043,1.0
2210080650044,1.0
2210080650045,1.0
2210080650046,
2210080650047,1.0
2210080650048,1.0
2210080650049,
2210080650050,1.0
2210080650051,1.0
2210080650052,1.0
2210080650053,1.0
2210080650054,1.0
2210080650055,1.0
2210080650056,1.0
2210080650057,1.0
2210080650058,2.0
2210080650059,1.0
2210080650060,1.0
2210080650061,2.0
2210080650062,1.0
2210080650063,1.0
2210080650064,1.0
2210080650065,1.0
2210080650066,1.0
2210080650067,1.0
2210080650068,2.0
2210080650069,
2210080650070,1.0
2210080650071,
2210080650072,1.0
2210080650073,1.0
2210080650074,1.0
2210080650075,1.0
2210080650076,1.0
2210080650077,1.0
2210080650078,1.0
2210080650079,1.0
2210080650080,1.0
2210080650081,1.0
2210080650082,1.0
2210080650083,1.0
2210080650084,1.0
2210080650085,2.0
2210080650086,1.0
2210080650087,1.0
2210080650088,2.0
2210080650089,1.0
2210080650090,1.0
2210080650091,1.0
2210080650092,
2210080650093,1.0
2210080650094,1.0
2210080650095,
2210080650096,1.0
2210080650097,
2210080650098,2.0
2210080650099,1.0
2210080650100,
2210080650101,2.0
2210080650102,1.0
2210080650103,2.0
2210080650104,1.0
2210080660000,2.0
2210080670001,4.0
2210080670002,4.0
2210080670003,5.0
2210080670004,5.0
2210080670005,4.0
2210080670006,2.0
2210080670007,2.0
2210080670008,4.0
2210080670009,4.0
2210080670010,3.0
2210080670011,3.0
2210080670012,3.0
2210080670013,3.0
2210080670014,3.0
2210080670015,3.0
2210080670016,3.0
2210080670017,3.0
2210080670018,3.0
2210080670019,3.0
2210080690001,2.0
2210080690002,2.0
2210080690003,1.0
2210080690004,1.0
2210080690005,2.0
2210080690006,2.0
2210080690007,2.0
2210080690008,2.0
2210080690009,2.0
2210080690010,2.0
2210080690011,2.0
2210080690012,2.0
2210080690013,1.0
2210080690014,1.0
2210080690015,1.0
2210080690016,1.0
2210080690017,1.0
2210080690018,1.0
2210080690019,1.0
2210080690020,1.0
2210080690021,2.0
2210080690022,2.0
2210080690023,2.0
2210080690024,2.0
2210080690025,2.0
2210080690026,2.0
2210080690027,2.0
2210080690028,2.0
2210080690029,2.0
2210080690030,2.0
2210080690031,3.0
2210080690032,3.0
2210080690033,2.0
2210080690034,2.0
2210080690035,2.0
2210080690036,2.0
2210080690037,2.0
2210080690038,2.0
2210080690039,2.0
2210080690040,2.0
2210080690041,2.0
2210080690042,2.0
2210080690043,3.0
2210080690044,3.0
2210080690045,3.0
2210080690046,3.0
2210080690047,2.0
2210080690048,2.0
2210080690049,2.0
2210080690050,2.0
2210080690051,3.0
2210080690052,3.0
2210080690053,3.0
2210080690054,3.0
2210080690055,2.0
2210080690056,2.0
2210080690057,1.0
2210080690058,1.0
2210080690059,2.0
2210080690060,2.0
2210080690061,3.0
2210080690062,3.0
2210080690063,2.0
2210080690064,2.0
2210080690065,1.0
2210080690066,1.0
2210080690067,2.0
2210080690068,2.0
2210080690069,1.0
2210080690070,1.0
2210080690071,2.0
2210080690072,2.0
2210080690073,1.0
2210080690074,1.0
2210080690075,2.0
2210080690076,2.0
2210080690077,3.0
2210080690078,3.0
2210080690079,2.0
2210080690080,2.0
2210080690081,1.0
2210080690082,1.0
2210080690083,1.0
2210080690084,1.0
2210080690085,2.0
2210080690086,2.0
2210080700001,2.0
2210080700002,2.0
2210080700003,2.0
2210080700004,2.0
2210080700005,2.0
2210080700006,2.0
2210080700007,2.0
2210080700008,2.0
2210080700009,2.0
2210080700010,2.0
2210080700011,1.0
2210080700012,1.0
2210080700013,1.0
2210080700014,1.0
2210080700015,2.0
2210080700016,2.0
2210080700017,3.0
2210080700018,3.0
2210080700019,2.0
2210080700020,2.0
2210080700021,2.0
2210080700022,2.0
2210080700023,1.0
2210080700024,1.0
2210080700025,2.0
2210080700026,2.0
2210080700027,2.0
2210080700028,2.0
2210080700029,2.0
2210080700030,2.0
2210080700031,2.0
2210080700032,2.0
2210080700033,1.0
2210080700034,1.0
2210080700035,2.0
2210080700036,2.0
2210080700037,1.0
2210080700038,1.0
2210080700039,2.0
2210080700040,2.0
2210080700041,1.0
2210080700042,1.0
2210080700043,1.0
2210080700044,1.0
2210080700045,2.0
2210080700046,2.0
2210080700047,2.0
2210080700048,2.0
2210080700049,2.0
2210080700050,2.0
2210080700051,2.0
2210080700052,2.0
2210080700053,2.0
2210080700054,2.0
2210080700055,2.0
2210080700056,2.0
2210080700057,2.0
2210080700058,2.0
2210080700059,2.0
2210080700060,2.0
2210080700061,2.0
2210080700062,2.0
2210080700063,1.0
2210080700064,1.0
2210080700065,2.0
2210080700066,2.0
2210080770001,2.0
2210080770002,2.0
2210080770003,2.0
2210080770004,2.0
2210080770005,2.0
2210080770006,2.0
2210080770007,1.0
2210080770008,1.0
2210080770009,2.0
2210080770010,2.0
2210080770011,2.0
2210080770012,2.0
2210080770013,2.0
2210080770014,2.0
2210080770015,2.0
2210080770016,1.0
2210080770017,1.0
2210080770018,2.0
2210080770019,2.0
2210080770020,1.0
2210080770021,1.0
2210080770022,2.0
2210080770023,2.0
2210080770024,2.0
2210080770025,2.0
2210080770026,2.0
2210080770027,2.0
2210080770028,1.0
2210080770029,1.0
2210080770030,2.0
2210080770031,2.0
2210080770032,2.0
2210080770033,2.0
2210080770034,2.0
2210080770035,2.0
2210080770036,2.0
2210080770037,1.0
2210080770038,1.0
2210080770039,2.0
2210080770040,2.0
2210080770041,2.0
2210080770042,2.0
2210080770043,2.0
2210080770044,2.0
2210080770045,2.0
2210080770046,1.0
2210080770047,1.0
2210080770048,2.0
2210080770049,2.0
2210080770050,2.0
2210080770051,2.0
2210080770052,2.0
2210080770053,2.0
2210080770054,2.0
2210080770055,1.0
2210080770056,1.0
2210080770057,2.0
2210080770058,2.0
2210080770059,2.0
2210080770060,2.0
2210080770061,2.0
2210080770062,2.0
2210080770063,2.0
2210080770064,1.0
2210080770065,1.0
2210080770066,2.0
2210080770067,2.0
2210080770068,1.0
2210080770069,1.0
2210080770070,2.0
2210080770071,2.0
2210080770072,2.0
2210080770073,2.0
2210080770074,2.0
2210080770075,1.0
2210080770076,1.0
2210080770077,2.0
2210080770078,2.0
2210080770079,2.0
2210080770080,2.0
2210080770081,2.0
2210080770082,2.0
2210080770083,1.0
2210080770084,1.0
2210080770085,2.0
2210080770086,2.0
2210080770087,1.0
2210080770088,1.0
2210080770089,2.0
2210080770090,2.0
2210080770091,2.0
2210080770092,2.0
2210080770093,2.0
2210080770094,1.0
2210080770095,1.0
2210080770096,2.0
2210080770097,2.0
2210080770098,2.0
2210080770099,2.0
2210080770100,2.0
2210080770101,1.0
2210080770102,1.0
2210080770103,2.0
2210080770104,2.0
2210080770105,2.0
2210080770106,2.0
2210080770107,2.0
2210080770108,1.0
2210080770109,1.0
2210080770110,2.0
2210080770111,2.0
2210080770112,2.0
2210080770113,2.0
2210080770114,2.0
2210080770115,1.0
2210080770116,1.0
2210080770117,2.0
2210080770118,2.0
2210080770119,2.0
2210080770120,2.0
2210080770121,2.0
2210080770122,1.0
2210080770123,1.0
2210080770124,2.0
2210080770125,2.0
2210080770126,2.0
2210080770127,2.0
2210080770128,2.0
2210080770129,2.0
2210080770130,1.0
2210080770131,1.0
2210080770132,2.0
2210080770133,2.0
2210080770134,2.0
2210080770135,2.0
2210080770136,2.0
2210080770137,2.0
2210080770138,2.0
2210080770139,1.0
2210080770140,1.0
2210080770141,2.0
2210080770142,2.0
2210080770143,1.0
2210080770144,1.0
2210080770145,2.0
2210080770146,2.0
2210080770147,2.0
2210080770148,2.0
2210080820001,2.0
2210080820002,2.0
2210080820003,2.0
2210080820004,2.0
2210080820005,1.0
2210080820006,1.0
2210080820007,2.0
2210080820008,2.0
2210080820009,2.0
2210080820010,2.0
2210080820011,1.0
2210080820012,1.0
2210080820013,1.0
2210080820014,1.0
2210080820015,2.0
2210080820016,2.0
2210080820017,2.0
2210080820018,2.0
2210080820019,1.0
2210080820020,1.0
2210080820021,1.0
2210080820022,1.0
2210080820023,2.0
2210080820024,2.0
2210080820025,1.0
2210080820026,1.0
2210080820027,2.0
2210080820028,2.0
2210080820029,2.0
2210080820030,2.0
2210080820031,2.0
2210080820032,2.0
2210080820033,2.0
2210080820034,2.0
2210080820035,2.0
2210080820036,2.0
2210080820037,2.0
2210080820038,2.0
2210080820039,1.0
2210080820040,1.0
2210080820041,1.0
2210080820042,1.0
2210080820043,2.0
2210080820044,2.0
2210080820045,2.0
2210080820046,2.0
2210080820047,1.0
2210080820048,1.0
2210080820049,2.0
2210080820050,2.0
2210080820051,2.0
2210080820052,2.0
2210080820053,1.0
2210080820054,1.0
2210080820055,2.0
2210080820056,2.0
2210080820057,2.0
2210080820058,2.0
2210080820059,2.0
2210080820060,2.0
2210080820061,2.0
2210080820062,2.0
2210080820063,1.0
2210080820064,1.0
2210080820065,2.0
2210080820066,2.0
2210080820067,1.0
2210080820068,1.0
2210080820069,2.0
2210080820070,2.0
2210080820071,2.0
2210080820072,2.0
2210080820073,2.0
2210080820074,2.0
2210080820075,2.0
2210080820076,2.0
2210080820077,2.0
2210080820078,2.0
2210080820079,1.0
2210080820080,1.0
2210080820081,2.0
2210080820082,2.0
2210080820083,1.0
2210080820084,1.0
2210080820085,2.0
2210080820086,2.0
2210080820087,1.0
2210080820088,1.0
2210080820089,2.0
2210080820090,2.0
2210080820091,2.0
2210080820092,2.0
2210080820093,1.0
2210080820094,1.0
2210080820095,2.0
2210080820096,2.0
2210080820097,2.0
2210080820098,2.0
2210080820099,2.0
2210080820100,2.0
2210080820101,2.0
2210080820102,2.0
2210080820103,2.0
2210080820104,2.0
2210080820105,1.0
2210080820106,1.0
2210080820107,2.0
2210080820108,2.0
2210080820109,1.0
2210080820110,1.0
2210080820111,2.0
2210080820112,2.0
2210080820113,2.0
2210080820114,2.0
2210080820115,1.0
2210080820116,1.0
2210080820117,2.0
2210080820118,2.0
2210080820119,1.0
2210080820120,1.0
2210080820121,2.0
2210080820122,2.0
2210080820123,2.0
2210080820124,2.0
2210080820125,2.0
2210080820126,2.0
2210080820127,1.0
2210080820128,1.0
2210080820129,2.0
2210080820130,3.0
2210080820131,1.0
2210080820132,1.0
2210080820133,2.0
2210080820134,2.0
2210080820135,2.0
2210080820136,2.0
2210080820137,1.0
2210080820138,1.0
2210080820139,2.0
2210080820140,2.0
2210080820141,1.0
2210080820142,1.0
2210080820143,2.0
2210080820144,2.0
2210080820145,2.0
2210080820146,2.0
2210080820147,2.0
2210080820148,1.0
2210080820149,1.0
2210080820150,1.0
2210080830001,1.0
2210080830002,1.0
2210080830003,2.0
2210080830004,2.0
2210080830005,2.0
2210080830006,2.0
2210080830007,2.0
2210080830008,2.0
2210080830009,1.0
2210080830010,1.0
2210080830011,2.0
2210080830012,2.0
2210080830013,2.0
2210080830014,2.0
2210080830015,2.0
2210080830016,2.0
2210080830017,1.0
2210080830018,1.0
2210080830019,2.0
2210080830020,2.0
2210080830021,2.0
2210080830022,2.0
2210080830023,2.0
2210080830024,2.0
2210080830025,1.0
2210080830026,1.0
2210080830027,2.0
2210080830028,2.0
2210080830029,2.0
2210080830030,2.0
2210080830031,2.0
2210080830032,2.0
2210080830033,2.0
2210080830034,2.0
2210080830035,2.0
2210080830036,2.0
2210080830037,2.0
2210080830038,2.0
2210080830039,2.0
2210080830040,2.0
2210080830041,2.0
2210080830042,2.0
2210080830043,2.0
2210080830044,2.0
2210080830045,2.0
2210080830046,2.0
2210080830047,2.0
2210080830048,2.0
2210080830049,2.0
2210080830050,2.0
2210080830051,2.0
2210080830052,2.0
2210080830053,2.0
2210080830054,2.0
2210080830055,1.0
2210080830056,1.0
2210080830057,2.0
2210080830058,2.0
2210080830059,2.0
2210080830060,2.0
2210080830061,2.0
2210080830062,2.0
2210080830063,2.0
2210080830064,2.0
2210080830065,2.0
2210080830066,2.0
2210080830067,2.0
2210080830068,2.0
2210080830069,2.0
2210080830070,2.0
2210080830071,2.0
2210080830072,2.0
2210080830073,1.0
2210080830074,1.0
2210080830075,2.0
2210080830076,2.0
2210080830077,2.0
2210080830078,2.0
2210080830079,2.0
2210080830080,2.0
2210080830081,2.0
2210080830082,2.0
2210080830083,2.0
2210080830084,2.0
2210080830085,2.0
2210080830086,2.0
2210080830087,2.0
2210080830088,2.0
2210080830089,1.0
2210080830090,1.0
2210080830091,2.0
2210080830092,2.0
2210080830093,2.0
2210080830094,2.0
2210080830095,2.0
2210080830096,2.0
2210080830097,2.0
2210080830098,2.0
2210080830099,2.0
2210080830100,2.0
2210080830101,2.0
2210080830102,2.0
2210080830103,1.0
2210080830104,1.0
2210080830105,2.0
2210080830106,2.0
2210080830107,2.0
2210080830108,2.0
2210080830109,2.0
2210080830110,2.0
2210080830111,1.0
2210080830112,1.0
2210080830113,2.0
2210080830114,2.0
2210080830115,2.0
2210080830116,2.0
2210080830117,2.0
2210080830118,2.0
2210080830119,1.0
2210080830120,1.0
2210080840001,3.0
2210080840002,3.0
2210080840003,3.0
2210080840004,3.0
2210080840005,3.0
2210080840006,3.0
2210080840007,3.0
2210080840008,3.0
2210080840009,3.0
2210080840010,3.0
2210080840011,3.0
2210080840012,3.0
2210080840013,3.0
2210080840014,3.0
2210080840015,3.0
2210080840016,3.0
2210080840017,3.0
2210080840018,3.0
2210080840019,3.0
2210080840020,3.0
2210080840021,3.0
2210080840022,3.0
2210080840023,3.0
2210080840024,3.0
2210080880000,
2210080890000,
2210080910001,3.0
2210080910002,2.0
2210080910003,3.0
2210080910004,2.0
2210080910005,3.0
2210080910006,2.0
2210080910007,2.0
2210080910008,2.0
2210080910009,3.0
2210080910010,2.0
2210080910011,2.0
2210080910012,3.0
2210080910013,3.0
2210080910014,2.0
2210080910015,3.0
2210080910016,2.0
2210080910017,3.0
2210080910018,2.0
2210080910019,2.0
2210080910020,3.0
2210080910021,3.0
2210080910022,2.0
2210080910023,2.0
2210080910024,3.0
2210080910025,3.0
2210080910026,2.0
2210080910027,3.0
2210080910028,2.0
2210080910029,3.0
2210080910030,2.0
2210080910031,2.0
2210080910032,3.0
2210080910033,3.0
2210080910034,2.0
2210080910035,2.0
2210080910036,3.0
2210080910037,3.0
2210080910038,2.0
2210080910039,3.0
2210080910040,2.0
2210080910041,3.0
2210080910042,2.0
2210080910043,2.0
2210080910044,3.0
2210080910045,3.0
2210080910046,2.0
2210080910047,2.0
2210080910048,3.0
2210080910049,3.0
2210080910050,2.0
2210080910051,3.0
2210080910052,2.0
2210080910053,3.0
2210080910054,2.0
2210080910055,2.0
2210080910056,3.0
2210080910057,3.0
2210080910058,2.0
2210080910059,2.0
2210080910060,3.0
2210080910061,3.0
2210080910062,3.0
2210080910063,3.0
2210080910064,3.0
2210080910065,3.0
2210080910066,3.0
2210080910067,3.0
2210080910068,3.0
2210080910069,3.0
2210080910070,3.0
2210080910071,3.0
